tanggal,id_produk,nama_produk,kategori_produk,harga_satuan,stok_awal,stok_akhir,jumlah_terjual,total_penjualan,diskon_persen,promo_aktif,biaya_promosi,kanal_penjualan,hari_dalam_minggu,akhir_pekan,bulan,musim_ramadan_lebaran,cuaca,jumlah_pengunjung,rating_produk
2024-01-17,P005,Hijab polos,fashion,41000,29,12,17,697000,0,0,0,offline,Wednesday,0,1,0,cerah,83,4.8
2024-01-17,P006,Sandal harian,fashion,52500,13,1,12,630000,0,0,0,offline,Wednesday,0,1,0,cerah,83,3.9
2024-01-17,P007,Sabun cuci literan,kebutuhan_rumah,17500,35,4,31,542500,0,0,0,offline,Wednesday,0,1,0,cerah,83,4.2
2024-01-17,P008,Beras 5 kg,kebutuhan_rumah,68500,33,16,17,1164500,0,0,0,campuran,Wednesday,0,1,0,cerah,83,4.4
2024-01-17,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,27,0,27,513000,0,0,0,offline,Wednesday,0,1,0,cerah,83,4.6
2024-01-17,P010,Aksesori ponsel,aksesoris,25500,34,22,12,306000,0,0,0,offline,Wednesday,0,1,0,cerah,83,4.0
2024-01-17,P011,Buket mini,kerajinan,44500,11,3,8,356000,0,0,0,online,Wednesday,0,1,0,cerah,83,4.8
2024-01-17,P012,Paket hampers,kerajinan,98000,7,0,7,686000,0,0,0,campuran,Wednesday,0,1,0,cerah,83,4.3
2024-01-18,P001,Paket nasi lauk,makanan_minuman,18500,49,25,24,444000,0,0,0,campuran,Thursday,0,1,0,hujan_deras,91,4.6
2024-01-18,P002,Minuman kopi susu,makanan_minuman,15000,39,8,31,465000,0,0,0,online,Thursday,0,1,0,hujan_deras,91,4.3
2024-01-18,P003,Snack kemasan lokal,makanan_minuman,8500,55,0,55,444100,5,1,23400,campuran,Thursday,0,1,0,hujan_deras,91,4.1
2024-01-18,P004,Kaos basic,fashion,65500,12,9,3,196500,0,0,0,offline,Thursday,0,1,0,hujan_deras,91,4.5
2024-01-18,P005,Hijab polos,fashion,40500,32,9,23,838400,10,1,93200,offline,Thursday,0,1,0,hujan_deras,91,4.5
2024-01-18,P006,Sandal harian,fashion,54000,8,2,6,324000,0,0,0,online,Thursday,0,1,0,hujan_deras,91,4.3
2024-01-18,P007,Sabun cuci literan,kebutuhan_rumah,16000,32,10,22,352000,0,0,0,offline,Thursday,0,1,0,hujan_deras,91,4.0
2024-01-18,P008,Beras 5 kg,kebutuhan_rumah,70000,14,6,8,560000,0,0,0,offline,Thursday,0,1,0,hujan_deras,91,4.5
2024-01-18,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,28,0,28,518000,0,0,0,offline,Thursday,0,1,0,hujan_deras,91,4.5
2024-01-18,P010,Aksesori ponsel,aksesoris,25000,38,12,26,552500,15,1,97500,campuran,Thursday,0,1,0,hujan_deras,91,3.9
2024-01-18,P011,Buket mini,kerajinan,42500,8,0,8,340000,0,0,0,offline,Thursday,0,1,0,hujan_deras,91,4.6
2024-01-18,P012,Paket hampers,kerajinan,90500,8,3,5,452500,0,0,0,online,Thursday,0,1,0,hujan_deras,91,4.4
2024-01-19,P001,Paket nasi lauk,makanan_minuman,17500,68,30,38,598500,10,1,66500,offline,Friday,0,1,0,hujan_deras,68,4.2
2024-01-19,P002,Minuman kopi susu,makanan_minuman,14500,44,8,36,522000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.3
2024-01-19,P003,Snack kemasan lokal,makanan_minuman,9000,43,11,32,288000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.2
2024-01-19,P004,Kaos basic,fashion,64500,15,6,9,522400,10,1,58000,offline,Friday,0,1,0,hujan_deras,68,4.0
2024-01-19,P005,Hijab polos,fashion,42500,20,7,13,524900,5,1,27600,offline,Friday,0,1,0,hujan_deras,68,4.4
2024-01-19,P006,Sandal harian,fashion,53500,11,1,10,481500,10,1,53500,offline,Friday,0,1,0,hujan_deras,68,4.0
2024-01-19,P007,Sabun cuci literan,kebutuhan_rumah,16000,34,10,24,384000,0,0,0,offline,Friday,0,1,0,hujan_deras,68,4.0
2024-01-19,P008,Beras 5 kg,kebutuhan_rumah,72000,18,7,11,792000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.2
2024-01-19,P009,Minyak goreng 1 liter,kebutuhan_rumah,20000,26,10,16,320000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.4
2024-01-19,P010,Aksesori ponsel,aksesoris,26000,15,6,9,234000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.1
2024-01-19,P011,Buket mini,kerajinan,43000,7,3,4,172000,0,0,0,online,Friday,0,1,0,hujan_deras,68,4.5
2024-01-19,P012,Paket hampers,kerajinan,95000,8,0,8,722000,5,1,38000,online,Friday,0,1,0,hujan_deras,68,4.6
2024-01-20,P001,Paket nasi lauk,makanan_minuman,18000,48,13,35,630000,0,0,0,offline,Saturday,1,1,0,hujan_ringan,116,4.5
2024-01-20,P002,Minuman kopi susu,makanan_minuman,14000,85,33,52,691600,5,1,36400,offline,Saturday,1,1,0,hujan_ringan,116,4.2
2024-01-20,P003,Snack kemasan lokal,makanan_minuman,9000,94,31,63,567000,0,0,0,campuran,Saturday,1,1,0,hujan_ringan,116,4.3
2024-01-20,P004,Kaos basic,fashion,65500,25,7,18,1179000,0,0,0,campuran,Saturday,1,1,0,hujan_ringan,116,4.2
2024-01-20,P005,Hijab polos,fashion,44000,39,17,22,822800,15,1,145200,campuran,Saturday,1,1,0,hujan_ringan,116,4.6
2024-01-20,P006,Sandal harian,fashion,56000,24,2,22,1108800,10,1,123200,offline,Saturday,1,1,0,hujan_ringan,116,4.1
2024-01-20,P007,Sabun cuci literan,kebutuhan_rumah,17000,43,15,28,476000,0,0,0,offline,Saturday,1,1,0,hujan_ringan,116,4.2
2024-01-20,P008,Beras 5 kg,kebutuhan_rumah,73000,29,8,21,1533000,0,0,0,online,Saturday,1,1,0,hujan_ringan,116,4.6
2024-01-20,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,69,31,38,613700,15,1,108300,online,Saturday,1,1,0,hujan_ringan,116,4.3
2024-01-20,P010,Aksesori ponsel,aksesoris,24500,59,26,33,727600,10,1,80800,campuran,Saturday,1,1,0,hujan_ringan,116,3.9
2024-01-20,P011,Buket mini,kerajinan,46000,18,6,12,552000,0,0,0,campuran,Saturday,1,1,0,hujan_ringan,116,4.6
2024-01-20,P012,Paket hampers,kerajinan,97000,20,15,5,460800,5,1,24200,campuran,Saturday,1,1,0,hujan_ringan,116,4.3
2024-01-21,P001,Paket nasi lauk,makanan_minuman,18000,40,0,40,720000,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,4.6
2024-01-21,P002,Minuman kopi susu,makanan_minuman,16000,73,36,37,562400,5,1,29600,online,Sunday,1,1,0,hujan_deras,92,4.7
2024-01-21,P003,Snack kemasan lokal,makanan_minuman,8500,58,18,40,340000,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,3.9
2024-01-21,P004,Kaos basic,fashion,63000,21,3,18,1020600,10,1,113400,offline,Sunday,1,1,0,hujan_deras,92,4.4
2024-01-21,P005,Hijab polos,fashion,41500,23,17,6,249000,0,0,0,online,Sunday,1,1,0,hujan_deras,92,4.6
2024-01-21,P006,Sandal harian,fashion,58500,11,0,11,643500,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,4.4
2024-01-21,P007,Sabun cuci literan,kebutuhan_rumah,16500,31,2,29,478500,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,4.0
2024-01-21,P008,Beras 5 kg,kebutuhan_rumah,69500,23,6,17,1181500,0,0,0,campuran,Sunday,1,1,0,hujan_deras,92,4.7
2024-01-21,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,73,34,39,666900,10,1,74100,offline,Sunday,1,1,0,hujan_deras,92,4.6
2024-01-21,P010,Aksesori ponsel,aksesoris,25000,31,21,10,250000,0,0,0,online,Sunday,1,1,0,hujan_deras,92,4.0
2024-01-21,P011,Buket mini,kerajinan,46000,12,7,5,230000,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,4.7
2024-01-21,P012,Paket hampers,kerajinan,101500,7,1,6,609000,0,0,0,offline,Sunday,1,1,0,hujan_deras,92,4.7
2024-01-22,P001,Paket nasi lauk,makanan_minuman,19000,67,16,51,920600,5,1,48400,offline,Monday,0,1,0,berawan,108,4.9
2024-01-22,P002,Minuman kopi susu,makanan_minuman,15000,56,9,47,705000,0,0,0,offline,Monday,0,1,0,berawan,108,4.3
2024-01-22,P003,Snack kemasan lokal,makanan_minuman,9500,80,20,60,570000,0,0,0,campuran,Monday,0,1,0,berawan,108,4.4
2024-01-22,P004,Kaos basic,fashion,66000,15,6,9,594000,0,0,0,online,Monday,0,1,0,berawan,108,4.3
2024-01-22,P005,Hijab polos,fashion,43500,24,10,14,609000,0,0,0,offline,Monday,0,1,0,berawan,108,4.2
2024-01-22,P006,Sandal harian,fashion,57000,12,9,3,171000,0,0,0,offline,Monday,0,1,0,berawan,108,4.1
2024-01-22,P007,Sabun cuci literan,kebutuhan_rumah,17500,47,19,28,490000,0,0,0,offline,Monday,0,1,0,berawan,108,3.9
2024-01-22,P008,Beras 5 kg,kebutuhan_rumah,71500,32,15,17,1094000,10,1,121600,campuran,Monday,0,1,0,berawan,108,4.7
2024-01-22,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,42,13,29,551000,0,0,0,campuran,Monday,0,1,0,berawan,108,4.4
2024-01-22,P010,Aksesori ponsel,aksesoris,26500,27,7,20,530000,0,0,0,campuran,Monday,0,1,0,berawan,108,4.4
2024-01-22,P011,Buket mini,kerajinan,43500,19,13,6,248000,5,1,13000,online,Monday,0,1,0,berawan,108,4.7
2024-01-22,P012,Paket hampers,kerajinan,96500,11,0,11,902300,15,1,159200,online,Monday,0,1,0,berawan,108,4.6
2024-01-23,P001,Paket nasi lauk,makanan_minuman,18500,57,12,45,749200,10,1,83200,online,Tuesday,0,1,0,berawan,78,4.4
2024-01-23,P002,Minuman kopi susu,makanan_minuman,14500,37,8,29,420500,0,0,0,online,Tuesday,0,1,0,berawan,78,4.0
2024-01-23,P003,Snack kemasan lokal,makanan_minuman,9500,46,0,46,437000,0,0,0,offline,Tuesday,0,1,0,berawan,78,4.4
2024-01-23,P004,Kaos basic,fashion,66500,9,1,8,532000,0,0,0,offline,Tuesday,0,1,0,berawan,78,4.6
2024-01-23,P005,Hijab polos,fashion,42000,33,6,27,1077300,5,1,56700,campuran,Tuesday,0,1,0,berawan,78,4.2
2024-01-23,P006,Sandal harian,fashion,57000,13,3,10,570000,0,0,0,offline,Tuesday,0,1,0,berawan,78,4.0
2024-01-23,P007,Sabun cuci literan,kebutuhan_rumah,17000,43,16,27,459000,0,0,0,campuran,Tuesday,0,1,0,berawan,78,3.9
2024-01-23,P008,Beras 5 kg,kebutuhan_rumah,71500,25,4,21,1426400,5,1,75100,campuran,Tuesday,0,1,0,berawan,78,4.5
2024-01-23,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,38,17,21,399000,0,0,0,offline,Tuesday,0,1,0,berawan,78,4.5
2024-01-23,P010,Aksesori ponsel,aksesoris,23000,27,7,20,460000,0,0,0,online,Tuesday,0,1,0,berawan,78,4.3
2024-01-23,P011,Buket mini,kerajinan,45000,13,4,9,405000,0,0,0,campuran,Tuesday,0,1,0,berawan,78,4.6
2024-01-23,P012,Paket hampers,kerajinan,94500,5,3,2,189000,0,0,0,online,Tuesday,0,1,0,berawan,78,4.6
2024-01-24,P001,Paket nasi lauk,makanan_minuman,19000,50,18,32,608000,0,0,0,online,Wednesday,0,1,0,berawan,101,4.4
2024-01-24,P002,Minuman kopi susu,makanan_minuman,15000,86,24,62,837000,10,1,93000,campuran,Wednesday,0,1,0,berawan,101,4.4
2024-01-24,P003,Snack kemasan lokal,makanan_minuman,9000,68,14,54,486000,0,0,0,offline,Wednesday,0,1,0,berawan,101,4.3
2024-01-24,P004,Kaos basic,fashion,64000,28,14,14,806400,10,1,89600,offline,Wednesday,0,1,0,berawan,101,4.3
2024-01-24,P005,Hijab polos,fashion,40500,21,12,9,364500,0,0,0,offline,Wednesday,0,1,0,berawan,101,4.6
2024-01-24,P006,Sandal harian,fashion,54500,16,7,9,490500,0,0,0,offline,Wednesday,0,1,0,berawan,101,4.2
2024-01-24,P007,Sabun cuci literan,kebutuhan_rumah,17500,46,21,25,437500,0,0,0,online,Wednesday,0,1,0,berawan,101,4.3
2024-01-24,P008,Beras 5 kg,kebutuhan_rumah,77500,24,10,14,1085000,0,0,0,offline,Wednesday,0,1,0,berawan,101,4.6
2024-01-24,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,54,19,35,647500,0,0,0,offline,Wednesday,0,1,0,berawan,101,4.5
2024-01-24,P010,Aksesori ponsel,aksesoris,25500,31,8,23,586500,0,0,0,online,Wednesday,0,1,0,berawan,101,4.0
2024-01-24,P011,Buket mini,kerajinan,48500,15,4,11,533500,0,0,0,campuran,Wednesday,0,1,0,berawan,101,4.6
2024-01-24,P012,Paket hampers,kerajinan,98000,8,0,8,784000,0,0,0,campuran,Wednesday,0,1,0,berawan,101,4.5
2024-01-25,P001,Paket nasi lauk,makanan_minuman,19000,45,19,26,494000,0,0,0,offline,Thursday,0,1,0,hujan_deras,77,4.5
2024-01-25,P002,Minuman kopi susu,makanan_minuman,15000,50,15,35,525000,0,0,0,offline,Thursday,0,1,0,hujan_deras,77,4.6
2024-01-25,P003,Snack kemasan lokal,makanan_minuman,9000,85,37,48,410400,5,1,21600,campuran,Thursday,0,1,0,hujan_deras,77,4.1
2024-01-25,P004,Kaos basic,fashion,68500,12,3,9,616500,0,0,0,campuran,Thursday,0,1,0,hujan_deras,77,4.2
2024-01-25,P005,Hijab polos,fashion,40500,17,8,9,364500,0,0,0,campuran,Thursday,0,1,0,hujan_deras,77,4.4
2024-01-25,P006,Sandal harian,fashion,55000,14,3,11,574800,5,1,30200,campuran,Thursday,0,1,0,hujan_deras,77,4.0
2024-01-25,P007,Sabun cuci literan,kebutuhan_rumah,17000,36,16,20,340000,0,0,0,offline,Thursday,0,1,0,hujan_deras,77,4.3
2024-01-25,P008,Beras 5 kg,kebutuhan_rumah,74500,16,8,8,596000,0,0,0,campuran,Thursday,0,1,0,hujan_deras,77,4.3
2024-01-25,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,34,1,33,564300,5,1,29700,online,Thursday,0,1,0,hujan_deras,77,4.5
2024-01-25,P010,Aksesori ponsel,aksesoris,24000,22,11,11,264000,0,0,0,online,Thursday,0,1,0,hujan_deras,77,4.2
2024-01-25,P011,Buket mini,kerajinan,45500,4,0,4,182000,0,0,0,online,Thursday,0,1,0,hujan_deras,77,4.7
2024-01-25,P012,Paket hampers,kerajinan,95500,7,4,3,286500,0,0,0,offline,Thursday,0,1,0,hujan_deras,77,4.6
2024-01-26,P001,Paket nasi lauk,makanan_minuman,19000,34,0,34,646000,0,0,0,offline,Friday,0,1,0,hujan_ringan,80,4.5
2024-01-26,P002,Minuman kopi susu,makanan_minuman,15000,64,34,30,450000,0,0,0,online,Friday,0,1,0,hujan_ringan,80,4.5
2024-01-26,P003,Snack kemasan lokal,makanan_minuman,9500,93,49,44,397100,5,1,20900,offline,Friday,0,1,0,hujan_ringan,80,4.3
2024-01-26,P004,Kaos basic,fashion,65500,20,9,11,684500,5,1,36000,online,Friday,0,1,0,hujan_ringan,80,4.3
2024-01-26,P005,Hijab polos,fashion,41000,15,0,15,615000,0,0,0,offline,Friday,0,1,0,hujan_ringan,80,4.4
2024-01-26,P006,Sandal harian,fashion,58500,12,5,7,409500,0,0,0,online,Friday,0,1,0,hujan_ringan,80,4.0
2024-01-26,P007,Sabun cuci literan,kebutuhan_rumah,18000,30,7,23,414000,0,0,0,offline,Friday,0,1,0,hujan_ringan,80,4.3
2024-01-26,P008,Beras 5 kg,kebutuhan_rumah,72000,17,1,16,1152000,0,0,0,offline,Friday,0,1,0,hujan_ringan,80,4.6
2024-01-26,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,38,17,21,409500,0,0,0,online,Friday,0,1,0,hujan_ringan,80,4.5
2024-01-26,P010,Aksesori ponsel,aksesoris,26000,29,0,29,678600,10,1,75400,offline,Friday,0,1,0,hujan_ringan,80,4.3
2024-01-26,P011,Buket mini,kerajinan,43000,10,7,3,129000,0,0,0,offline,Friday,0,1,0,hujan_ringan,80,4.6
2024-01-26,P012,Paket hampers,kerajinan,98000,8,5,3,264600,10,1,29400,offline,Friday,0,1,0,hujan_ringan,80,4.6
2024-01-27,P001,Paket nasi lauk,makanan_minuman,17500,74,39,35,612500,0,0,0,campuran,Saturday,1,1,0,hujan_deras,128,4.6
2024-01-27,P002,Minuman kopi susu,makanan_minuman,15000,86,42,44,660000,0,0,0,campuran,Saturday,1,1,0,hujan_deras,128,4.6
2024-01-27,P003,Snack kemasan lokal,makanan_minuman,8500,96,27,69,498500,15,1,88000,online,Saturday,1,1,0,hujan_deras,128,4.3
2024-01-27,P004,Kaos basic,fashion,65500,24,11,13,808900,5,1,42600,campuran,Saturday,1,1,0,hujan_deras,128,4.2
2024-01-27,P005,Hijab polos,fashion,41000,36,18,18,738000,0,0,0,online,Saturday,1,1,0,hujan_deras,128,4.6
2024-01-27,P006,Sandal harian,fashion,56000,12,2,10,560000,0,0,0,campuran,Saturday,1,1,0,hujan_deras,128,3.8
2024-01-27,P007,Sabun cuci literan,kebutuhan_rumah,16500,59,19,40,528000,20,1,132000,offline,Saturday,1,1,0,hujan_deras,128,4.3
2024-01-27,P008,Beras 5 kg,kebutuhan_rumah,72000,28,7,21,1512000,0,0,0,campuran,Saturday,1,1,0,hujan_deras,128,4.5
2024-01-27,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,48,25,23,448500,0,0,0,offline,Saturday,1,1,0,hujan_deras,128,4.4
2024-01-27,P010,Aksesori ponsel,aksesoris,24500,25,9,16,392000,0,0,0,offline,Saturday,1,1,0,hujan_deras,128,3.9
2024-01-27,P011,Buket mini,kerajinan,43000,21,6,15,548200,15,1,96800,online,Saturday,1,1,0,hujan_deras,128,4.7
2024-01-27,P012,Paket hampers,kerajinan,101500,12,10,2,203000,0,0,0,offline,Saturday,1,1,0,hujan_deras,128,4.5
2024-01-28,P001,Paket nasi lauk,makanan_minuman,18500,96,39,57,1054500,0,0,0,campuran,Sunday,1,1,0,cerah,122,4.5
2024-01-28,P002,Minuman kopi susu,makanan_minuman,15500,116,38,78,967200,20,1,241800,offline,Sunday,1,1,0,cerah,122,4.6
2024-01-28,P003,Snack kemasan lokal,makanan_minuman,9500,114,47,67,636500,0,0,0,online,Sunday,1,1,0,cerah,122,4.2
2024-01-28,P004,Kaos basic,fashion,66000,25,2,23,1518000,0,0,0,online,Sunday,1,1,0,cerah,122,4.4
2024-01-28,P005,Hijab polos,fashion,39000,38,11,27,1000400,5,1,52600,online,Sunday,1,1,0,cerah,122,4.5
2024-01-28,P006,Sandal harian,fashion,55000,21,15,6,330000,0,0,0,online,Sunday,1,1,0,cerah,122,3.9
2024-01-28,P007,Sabun cuci literan,kebutuhan_rumah,18000,54,25,29,522000,0,0,0,online,Sunday,1,1,0,cerah,122,4.2
2024-01-28,P008,Beras 5 kg,kebutuhan_rumah,73000,32,12,20,1460000,0,0,0,campuran,Sunday,1,1,0,cerah,122,4.8
2024-01-28,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,70,30,40,720000,0,0,0,campuran,Sunday,1,1,0,cerah,122,4.4
2024-01-28,P010,Aksesori ponsel,aksesoris,26500,42,17,25,662500,0,0,0,offline,Sunday,1,1,0,cerah,122,3.9
2024-01-28,P011,Buket mini,kerajinan,44500,33,11,22,881100,10,1,97900,offline,Sunday,1,1,0,cerah,122,4.5
2024-01-28,P012,Paket hampers,kerajinan,88500,16,8,8,708000,0,0,0,offline,Sunday,1,1,0,cerah,122,4.8
2024-01-29,P001,Paket nasi lauk,makanan_minuman,18500,26,8,18,333000,0,0,0,online,Monday,0,1,0,hujan_deras,45,4.4
2024-01-29,P002,Minuman kopi susu,makanan_minuman,14500,39,12,27,391500,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.2
2024-01-29,P003,Snack kemasan lokal,makanan_minuman,9000,45,20,25,225000,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.2
2024-01-29,P004,Kaos basic,fashion,63000,9,5,4,252000,0,0,0,online,Monday,0,1,0,hujan_deras,45,4.5
2024-01-29,P005,Hijab polos,fashion,40500,15,6,9,364500,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.4
2024-01-29,P006,Sandal harian,fashion,60000,14,3,11,594000,10,1,66000,campuran,Monday,0,1,0,hujan_deras,45,4.1
2024-01-29,P007,Sabun cuci literan,kebutuhan_rumah,17500,23,9,14,245000,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.1
2024-01-29,P008,Beras 5 kg,kebutuhan_rumah,69000,12,6,6,414000,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.4
2024-01-29,P009,Minyak goreng 1 liter,kebutuhan_rumah,20500,28,9,19,389500,0,0,0,online,Monday,0,1,0,hujan_deras,45,4.5
2024-01-29,P010,Aksesori ponsel,aksesoris,25000,21,12,9,225000,0,0,0,offline,Monday,0,1,0,hujan_deras,45,3.9
2024-01-29,P011,Buket mini,kerajinan,46000,10,7,3,131100,5,1,6900,online,Monday,0,1,0,hujan_deras,45,4.5
2024-01-29,P012,Paket hampers,kerajinan,97500,6,0,6,585000,0,0,0,offline,Monday,0,1,0,hujan_deras,45,4.6
2024-01-30,P001,Paket nasi lauk,makanan_minuman,18500,91,55,36,632700,5,1,33300,online,Tuesday,0,1,0,cerah,95,4.4
2024-01-30,P002,Minuman kopi susu,makanan_minuman,15000,98,36,62,883500,5,1,46500,offline,Tuesday,0,1,0,cerah,95,4.4
2024-01-30,P003,Snack kemasan lokal,makanan_minuman,9000,67,23,44,396000,0,0,0,online,Tuesday,0,1,0,cerah,95,4.6
2024-01-30,P004,Kaos basic,fashion,63500,17,0,17,1079500,0,0,0,offline,Tuesday,0,1,0,cerah,95,4.4
2024-01-30,P005,Hijab polos,fashion,40500,26,10,16,648000,0,0,0,campuran,Tuesday,0,1,0,cerah,95,4.7
2024-01-30,P006,Sandal harian,fashion,55000,19,10,9,495000,0,0,0,campuran,Tuesday,0,1,0,cerah,95,4.2
2024-01-30,P007,Sabun cuci literan,kebutuhan_rumah,16500,47,32,15,247500,0,0,0,offline,Tuesday,0,1,0,cerah,95,4.1
2024-01-30,P008,Beras 5 kg,kebutuhan_rumah,68500,29,6,23,1418000,10,1,157600,offline,Tuesday,0,1,0,cerah,95,4.8
2024-01-30,P009,Minyak goreng 1 liter,kebutuhan_rumah,20000,50,19,31,620000,0,0,0,campuran,Tuesday,0,1,0,cerah,95,4.3
2024-01-30,P010,Aksesori ponsel,aksesoris,24500,44,14,30,698200,5,1,36800,offline,Tuesday,0,1,0,cerah,95,3.8
2024-01-30,P011,Buket mini,kerajinan,43000,16,7,9,387000,0,0,0,offline,Tuesday,0,1,0,cerah,95,4.8
2024-01-30,P012,Paket hampers,kerajinan,91500,14,7,7,608500,5,1,32000,online,Tuesday,0,1,0,cerah,95,4.6
2024-01-31,P001,Paket nasi lauk,makanan_minuman,17000,75,34,41,697000,0,0,0,campuran,Wednesday,0,1,0,cerah,109,4.5
2024-01-31,P002,Minuman kopi susu,makanan_minuman,15000,78,36,42,630000,0,0,0,campuran,Wednesday,0,1,0,cerah,109,4.3
2024-01-31,P003,Snack kemasan lokal,makanan_minuman,8500,94,40,54,459000,0,0,0,campuran,Wednesday,0,1,0,cerah,109,4.3
2024-01-31,P004,Kaos basic,fashion,63000,29,9,20,1134000,10,1,126000,online,Wednesday,0,1,0,cerah,109,4.2
2024-01-31,P005,Hijab polos,fashion,39000,33,8,25,926200,5,1,48800,offline,Wednesday,0,1,0,cerah,109,4.6
2024-01-31,P006,Sandal harian,fashion,53500,19,7,12,642000,0,0,0,offline,Wednesday,0,1,0,cerah,109,4.0
2024-01-31,P007,Sabun cuci literan,kebutuhan_rumah,17000,38,3,35,595000,0,0,0,online,Wednesday,0,1,0,cerah,109,4.3
2024-01-31,P008,Beras 5 kg,kebutuhan_rumah,71000,23,2,21,1491000,0,0,0,online,Wednesday,0,1,0,cerah,109,4.7
2024-01-31,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,60,30,30,585000,0,0,0,campuran,Wednesday,0,1,0,cerah,109,4.3
2024-01-31,P010,Aksesori ponsel,aksesoris,25000,34,4,30,750000,0,0,0,offline,Wednesday,0,1,0,cerah,109,3.8
2024-01-31,P011,Buket mini,kerajinan,46000,15,5,10,460000,0,0,0,online,Wednesday,0,1,0,cerah,109,4.7
2024-01-31,P012,Paket hampers,kerajinan,89500,10,4,6,537000,0,0,0,offline,Wednesday,0,1,0,cerah,109,4.7
2024-02-01,P001,Paket nasi lauk,makanan_minuman,17500,60,30,30,525000,0,0,0,campuran,Thursday,0,2,0,cerah,103,4.3
2024-02-01,P002,Minuman kopi susu,makanan_minuman,14000,68,32,36,504000,0,0,0,offline,Thursday,0,2,0,cerah,103,4.2
2024-02-01,P003,Snack kemasan lokal,makanan_minuman,9000,78,32,46,414000,0,0,0,offline,Thursday,0,2,0,cerah,103,4.0
2024-02-01,P004,Kaos basic,fashion,63500,20,3,17,1079500,0,0,0,offline,Thursday,0,2,0,cerah,103,4.3
2024-02-01,P005,Hijab polos,fashion,42000,31,10,21,882000,0,0,0,campuran,Thursday,0,2,0,cerah,103,4.3
2024-02-01,P006,Sandal harian,fashion,53000,18,8,10,530000,0,0,0,offline,Thursday,0,2,0,cerah,103,4.1
2024-02-01,P007,Sabun cuci literan,kebutuhan_rumah,17000,51,23,28,476000,0,0,0,campuran,Thursday,0,2,0,cerah,103,4.0
2024-02-01,P008,Beras 5 kg,kebutuhan_rumah,76000,22,9,13,988000,0,0,0,online,Thursday,0,2,0,cerah,103,4.6
2024-02-01,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,38,8,30,570000,0,0,0,online,Thursday,0,2,0,cerah,103,4.4
2024-02-01,P010,Aksesori ponsel,aksesoris,26000,31,9,22,572000,0,0,0,offline,Thursday,0,2,0,cerah,103,3.9
2024-02-01,P011,Buket mini,kerajinan,45500,23,3,20,910000,0,0,0,campuran,Thursday,0,2,0,cerah,103,4.5
2024-02-01,P012,Paket hampers,kerajinan,95500,12,6,6,573000,0,0,0,online,Thursday,0,2,0,cerah,103,4.5
2024-02-02,P001,Paket nasi lauk,makanan_minuman,19000,77,38,39,666900,10,1,74100,offline,Friday,0,2,0,berawan,87,4.5
2024-02-02,P002,Minuman kopi susu,makanan_minuman,15500,64,29,35,542500,0,0,0,campuran,Friday,0,2,0,berawan,87,4.2
2024-02-02,P003,Snack kemasan lokal,makanan_minuman,9500,51,0,51,484500,0,0,0,campuran,Friday,0,2,0,berawan,87,4.0
2024-02-02,P004,Kaos basic,fashion,66500,12,0,12,798000,0,0,0,offline,Friday,0,2,0,berawan,87,4.3
2024-02-02,P005,Hijab polos,fashion,41500,24,5,19,788500,0,0,0,online,Friday,0,2,0,berawan,87,4.6
2024-02-02,P006,Sandal harian,fashion,54500,12,2,10,545000,0,0,0,campuran,Friday,0,2,0,berawan,87,4.1
2024-02-02,P007,Sabun cuci literan,kebutuhan_rumah,17500,41,20,21,367500,0,0,0,offline,Friday,0,2,0,berawan,87,4.3
2024-02-02,P008,Beras 5 kg,kebutuhan_rumah,76000,18,8,10,760000,0,0,0,offline,Friday,0,2,0,berawan,87,4.4
2024-02-02,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,46,9,37,684500,0,0,0,offline,Friday,0,2,0,berawan,87,4.5
